destinatario,userIp,notificationId,mensaje,latencia_ms,timestamp
Buyer,192.168.2.7,notif-1756614684125-887,Este es el mensaje de la notificacion,510,1756614684833
Seller,192.168.1.9,notif-1756614684178-3300,Este es el mensaje de la notificacion,507,1756614684888
Buyer,192.168.2.19,notif-1756614684178-3300,Este es el mensaje de la notificacion,507,1756614684888
Seller,192.168.1.29,notif-1756614684233-3413,Este es el mensaje de la notificacion,502,1756614684890
Buyer,192.168.2.24,notif-1756614684233-3413,Este es el mensaje de la notificacion,502,1756614684890
Seller,192.168.1.2,notif-1756614684308-9062,Este es el mensaje de la notificacion,509,1756614684969
Buyer,192.168.2.44,notif-1756614684308-9062,Este es el mensaje de la notificacion,509,1756614684969
Seller,192.168.1.77,notif-1756614684338-3205,Este es el mensaje de la notificacion,504,1756614685042
Buyer,192.168.2.63,notif-1756614684338-3205,Este es el mensaje de la notificacion,504,1756614685042
Seller,192.168.1.12,notif-1756614684338-7240,Este es el mensaje de la notificacion,501,1756614685083
Buyer,192.168.2.69,notif-1756614684338-7240,Este es el mensaje de la notificacion,501,1756614685083
Seller,192.168.1.16,notif-1756614684387-6815,Este es el mensaje de la notificacion,509,1756614685151
Buyer,192.168.2.100,notif-1756614684387-6815,Este es el mensaje de la notificacion,509,1756614685151
Seller,192.168.1.81,notif-1756614684491-4838,Este es el mensaje de la notificacion,532,1756614685220
Buyer,192.168.2.71,notif-1756614684491-4838,Este es el mensaje de la notificacion,532,1756614685220
Seller,192.168.1.60,notif-1756614684677-9030,Este es el mensaje de la notificacion,517,1756614685336
Buyer,192.168.2.11,notif-1756614684677-9030,Este es el mensaje de la notificacion,517,1756614685336
Seller,192.168.1.55,notif-1756614684726-9851,Este es el mensaje de la notificacion,515,1756614685336
Buyer,192.168.2.82,notif-1756614684726-9851,Este es el mensaje de la notificacion,515,1756614685336
Seller,192.168.1.34,notif-1756614684766-4823,Este es el mensaje de la notificacion,517,1756614685353
Buyer,192.168.2.3,notif-1756614684766-4823,Este es el mensaje de la notificacion,517,1756614685353
Seller,192.168.1.25,notif-1756614684833-5552,Este es el mensaje de la notificacion,502,1756614685394
Buyer,192.168.2.16,notif-1756614684833-5552,Este es el mensaje de la notificacion,502,1756614685394
Seller,192.168.1.93,notif-1756614684773-8287,Este es el mensaje de la notificacion,504,1756614685394
Buyer,192.168.2.53,notif-1756614684773-8287,Este es el mensaje de la notificacion,504,1756614685394
Seller,192.168.1.81,notif-1756614684923-5688,Este es el mensaje de la notificacion,503,1756614685477
Buyer,192.168.2.1,notif-1756614684923-5688,Este es el mensaje de la notificacion,503,1756614685477
Seller,192.168.1.47,notif-1756614684961-4683,Este es el mensaje de la notificacion,504,1756614685548
Buyer,192.168.2.3,notif-1756614684961-4683,Este es el mensaje de la notificacion,504,1756614685548
Seller,192.168.1.74,notif-1756614685049-6447,Este es el mensaje de la notificacion,509,1756614685594
Buyer,192.168.2.5,notif-1756614685049-6447,Este es el mensaje de la notificacion,509,1756614685594
Seller,192.168.1.47,notif-1756614685056-8972,Este es el mensaje de la notificacion,503,1756614685655
Buyer,192.168.2.72,notif-1756614685056-8972,Este es el mensaje de la notificacion,503,1756614685655
Seller,192.168.1.19,notif-1756614685112-9446,Este es el mensaje de la notificacion,508,1756614685730
Buyer,192.168.2.50,notif-1756614685112-9446,Este es el mensaje de la notificacion,508,1756614685730
Seller,192.168.1.37,notif-1756614685151-9203,Este es el mensaje de la notificacion,510,1756614685849
Buyer,192.168.2.43,notif-1756614685151-9203,Este es el mensaje de la notificacion,510,1756614685849
Seller,192.168.1.87,notif-1756614685151-8144,Este es el mensaje de la notificacion,510,1756614685849
Buyer,192.168.2.24,notif-1756614685151-8144,Este es el mensaje de la notificacion,510,1756614685849
Seller,192.168.1.77,notif-1756614685167-3238,Este es el mensaje de la notificacion,506,1756614685860
Buyer,192.168.2.17,notif-1756614685167-3238,Este es el mensaje de la notificacion,506,1756614685860
Seller,192.168.1.1,notif-1756614685239-1755,Este es el mensaje de la notificacion,510,1756614685910
Buyer,192.168.2.81,notif-1756614685239-1755,Este es el mensaje de la notificacion,510,1756614685910
Seller,192.168.1.70,notif-1756614685167-5986,Este es el mensaje de la notificacion,512,1756614685910
Buyer,192.168.2.21,notif-1756614685167-5986,Este es el mensaje de la notificacion,512,1756614685910
Seller,192.168.1.82,notif-1756614685370-961,Este es el mensaje de la notificacion,511,1756614685989
Buyer,192.168.2.43,notif-1756614685370-961,Este es el mensaje de la notificacion,511,1756614685989
Seller,192.168.1.22,notif-1756614685544-3692,Este es el mensaje de la notificacion,503,1756614686051
Buyer,192.168.2.24,notif-1756614685544-3692,Este es el mensaje de la notificacion,503,1756614686051
Seller,192.168.1.20,notif-1756614685572-4407,Este es el mensaje de la notificacion,502,1756614686106
Buyer,192.168.2.46,notif-1756614685572-4407,Este es el mensaje de la notificacion,502,1756614686106
Seller,192.168.1.46,notif-1756614685594-6825,Este es el mensaje de la notificacion,503,1756614686160
Buyer,192.168.2.83,notif-1756614685594-6825,Este es el mensaje de la notificacion,503,1756614686160
Seller,192.168.1.57,notif-1756614685594-7062,Este es el mensaje de la notificacion,509,1756614686241
Buyer,192.168.2.63,notif-1756614685594-7062,Este es el mensaje de la notificacion,509,1756614686241
Seller,192.168.1.20,notif-1756614685596-8615,Este es el mensaje de la notificacion,501,1756614686353
Buyer,192.168.2.78,notif-1756614685596-8615,Este es el mensaje de la notificacion,501,1756614686353
Seller,192.168.1.42,notif-1756614685627-7639,Este es el mensaje de la notificacion,503,1756614686355
Buyer,192.168.2.61,notif-1756614685627-7639,Este es el mensaje de la notificacion,503,1756614686355
Seller,192.168.1.65,notif-1756614685627-8381,Este es el mensaje de la notificacion,503,1756614686366
Buyer,192.168.2.83,notif-1756614685627-8381,Este es el mensaje de la notificacion,503,1756614686366
Seller,192.168.1.60,notif-1756614685699-9658,Este es el mensaje de la notificacion,507,1756614686419
Buyer,192.168.2.47,notif-1756614685699-9658,Este es el mensaje de la notificacion,507,1756614686419
Seller,192.168.1.69,notif-1756614685719-1951,Este es el mensaje de la notificacion,515,1756614686427
Buyer,192.168.2.55,notif-1756614685719-1951,Este es el mensaje de la notificacion,515,1756614686427
Seller,192.168.1.64,notif-1756614685777-1730,Este es el mensaje de la notificacion,507,1756614686500
Buyer,192.168.2.82,notif-1756614685777-1730,Este es el mensaje de la notificacion,507,1756614686500
Seller,192.168.1.85,notif-1756614685777-5638,Este es el mensaje de la notificacion,508,1756614686561
Buyer,192.168.2.56,notif-1756614685777-5638,Este es el mensaje de la notificacion,508,1756614686561
Seller,192.168.1.80,notif-1756614685784-6555,Este es el mensaje de la notificacion,504,1756614686610
Buyer,192.168.2.8,notif-1756614685784-6555,Este es el mensaje de la notificacion,504,1756614686610
Seller,192.168.1.94,notif-1756614686018-2882,Este es el mensaje de la notificacion,505,1756614686667
Buyer,192.168.2.57,notif-1756614686018-2882,Este es el mensaje de la notificacion,505,1756614686667
Seller,192.168.1.63,notif-1756614686018-1558,Este es el mensaje de la notificacion,502,1756614686743
Buyer,192.168.2.66,notif-1756614686018-1558,Este es el mensaje de la notificacion,502,1756614686743
Seller,192.168.1.81,notif-1756614686066-2309,Este es el mensaje de la notificacion,504,1756614686857
Buyer,192.168.2.87,notif-1756614686066-2309,Este es el mensaje de la notificacion,504,1756614686857
Seller,192.168.1.66,notif-1756614686201-352,Este es el mensaje de la notificacion,508,1756614686874
Buyer,192.168.2.73,notif-1756614686201-352,Este es el mensaje de la notificacion,508,1756614686874
Seller,192.168.1.76,notif-1756614686184-8298,Este es el mensaje de la notificacion,511,1756614686866
Buyer,192.168.2.35,notif-1756614686184-8298,Este es el mensaje de la notificacion,511,1756614686866
Seller,192.168.1.37,notif-1756614686257-6358,Este es el mensaje de la notificacion,506,1756614686925
Buyer,192.168.2.82,notif-1756614686257-6358,Este es el mensaje de la notificacion,506,1756614686925
Seller,192.168.1.48,notif-1756614686444-5945,Este es el mensaje de la notificacion,516,1756614686964
Buyer,192.168.2.14,notif-1756614686444-5945,Este es el mensaje de la notificacion,516,1756614686964
Seller,192.168.1.6,notif-1756614686500-7704,Este es el mensaje de la notificacion,502,1756614687006
Buyer,192.168.2.70,notif-1756614686500-7704,Este es el mensaje de la notificacion,502,1756614687006
Seller,192.168.1.98,notif-1756614686610-1903,Este es el mensaje de la notificacion,507,1756614687126
Buyer,192.168.2.96,notif-1756614686610-1903,Este es el mensaje de la notificacion,507,1756614687126
Seller,192.168.1.87,notif-1756614686619-8973,Este es el mensaje de la notificacion,505,1756614687126
Buyer,192.168.2.38,notif-1756614686619-8973,Este es el mensaje de la notificacion,505,1756614687126
Seller,192.168.1.86,notif-1756614686640-1277,Este es el mensaje de la notificacion,508,1756614687177
Buyer,192.168.2.35,notif-1756614686640-1277,Este es el mensaje de la notificacion,508,1756614687177
Seller,192.168.1.3,notif-1756614686692-1448,Este es el mensaje de la notificacion,512,1756614687255
Buyer,192.168.2.45,notif-1756614686692-1448,Este es el mensaje de la notificacion,512,1756614687255
Seller,192.168.1.88,notif-1756614686708-9160,Este es el mensaje de la notificacion,511,1756614687377
Buyer,192.168.2.90,notif-1756614686708-9160,Este es el mensaje de la notificacion,511,1756614687377
Seller,192.168.1.71,notif-1756614686786-5008,Este es el mensaje de la notificacion,502,1756614687377
Buyer,192.168.2.63,notif-1756614686786-5008,Este es el mensaje de la notificacion,502,1756614687377
Seller,192.168.1.50,notif-1756614686808-1153,Este es el mensaje de la notificacion,504,1756614687380
Buyer,192.168.2.88,notif-1756614686808-1153,Este es el mensaje de la notificacion,504,1756614687380
Seller,192.168.1.25,notif-1756614686833-1605,Este es el mensaje de la notificacion,516,1756614687443
Buyer,192.168.2.22,notif-1756614686833-1605,Este es el mensaje de la notificacion,516,1756614687443
Seller,192.168.1.35,notif-1756614686940-3350,Este es el mensaje de la notificacion,503,1756614687469
Buyer,192.168.2.36,notif-1756614686940-3350,Este es el mensaje de la notificacion,503,1756614687469
Seller,192.168.1.48,notif-1756614687293-4070,Este es el mensaje de la notificacion,504,1756614687801
Buyer,192.168.2.100,notif-1756614687293-4070,Este es el mensaje de la notificacion,504,1756614687801
Seller,192.168.1.25,notif-1756614687310-1043,Este es el mensaje de la notificacion,508,1756614687821
Buyer,192.168.2.44,notif-1756614687310-1043,Este es el mensaje de la notificacion,508,1756614687821
Seller,192.168.1.1,notif-1756614687388-601,Este es el mensaje de la notificacion,516,1756614687910
Buyer,192.168.2.14,notif-1756614687388-601,Este es el mensaje de la notificacion,516,1756614687910
Seller,192.168.1.97,notif-1756614687526-1836,Este es el mensaje de la notificacion,505,1756614688035
Buyer,192.168.2.94,notif-1756614687526-1836,Este es el mensaje de la notificacion,505,1756614688035
Seller,192.168.1.94,notif-1756614687526-3865,Este es el mensaje de la notificacion,503,1756614688035
Buyer,192.168.2.90,notif-1756614687526-3865,Este es el mensaje de la notificacion,503,1756614688035
Seller,192.168.1.45,notif-1756614687598-3589,Este es el mensaje de la notificacion,504,1756614688104
Buyer,192.168.2.53,notif-1756614687598-3589,Este es el mensaje de la notificacion,504,1756614688104
Seller,192.168.1.39,notif-1756614687590-957,Este es el mensaje de la notificacion,511,1756614688104
Buyer,192.168.2.32,notif-1756614687590-957,Este es el mensaje de la notificacion,511,1756614688104
Seller,192.168.1.100,notif-1756614687707-205,Este es el mensaje de la notificacion,501,1756614688211
Buyer,192.168.2.19,notif-1756614687707-205,Este es el mensaje de la notificacion,501,1756614688211
Seller,192.168.1.21,notif-1756614687744-8786,Este es el mensaje de la notificacion,506,1756614688252
Buyer,192.168.2.83,notif-1756614687744-8786,Este es el mensaje de la notificacion,506,1756614688252
Seller,192.168.1.76,notif-1756614687876-6825,Este es el mensaje de la notificacion,520,1756614688401
Buyer,192.168.2.34,notif-1756614687876-6825,Este es el mensaje de la notificacion,520,1756614688401
Seller,192.168.1.72,notif-1756614687959-3222,Este es el mensaje de la notificacion,501,1756614688462
Buyer,192.168.2.52,notif-1756614687959-3222,Este es el mensaje de la notificacion,501,1756614688462
Seller,192.168.1.55,notif-1756614688055-1360,Este es el mensaje de la notificacion,505,1756614688564
Buyer,192.168.2.8,notif-1756614688055-1360,Este es el mensaje de la notificacion,505,1756614688564
Seller,192.168.1.12,notif-1756614688104-1496,Este es el mensaje de la notificacion,501,1756614688607
Buyer,192.168.2.79,notif-1756614688104-1496,Este es el mensaje de la notificacion,501,1756614688607
Seller,192.168.1.61,notif-1756614688177-6422,Este es el mensaje de la notificacion,510,1756614688692
Buyer,192.168.2.85,notif-1756614688177-6422,Este es el mensaje de la notificacion,510,1756614688692
Seller,192.168.1.33,notif-1756614688211-1571,Este es el mensaje de la notificacion,504,1756614688717
Buyer,192.168.2.86,notif-1756614688211-1571,Este es el mensaje de la notificacion,504,1756614688717
Seller,192.168.1.98,notif-1756614688300-1265,Este es el mensaje de la notificacion,512,1756614688816
Buyer,192.168.2.92,notif-1756614688300-1265,Este es el mensaje de la notificacion,512,1756614688816
Seller,192.168.1.32,notif-1756614688335-7793,Este es el mensaje de la notificacion,504,1756614688841
Buyer,192.168.2.27,notif-1756614688335-7793,Este es el mensaje de la notificacion,504,1756614688841
Seller,192.168.1.78,notif-1756614688373-3102,Este es el mensaje de la notificacion,508,1756614688885
Buyer,192.168.2.5,notif-1756614688373-3102,Este es el mensaje de la notificacion,508,1756614688885
Seller,192.168.1.17,notif-1756614688442-1059,Este es el mensaje de la notificacion,508,1756614688952
Buyer,192.168.2.22,notif-1756614688442-1059,Este es el mensaje de la notificacion,508,1756614688952
Seller,192.168.1.24,notif-1756614688442-9437,Este es el mensaje de la notificacion,513,1756614688957
Buyer,192.168.2.60,notif-1756614688442-9437,Este es el mensaje de la notificacion,513,1756614688957
Seller,192.168.1.13,notif-1756614688452-379,Este es el mensaje de la notificacion,524,1756614688989
Buyer,192.168.2.19,notif-1756614688452-379,Este es el mensaje de la notificacion,524,1756614688989
Seller,192.168.1.64,notif-1756614688488-48,Este es el mensaje de la notificacion,508,1756614689072
Buyer,192.168.2.67,notif-1756614688488-48,Este es el mensaje de la notificacion,508,1756614689072
Seller,192.168.1.23,notif-1756614688490-6400,Este es el mensaje de la notificacion,505,1756614689112
Buyer,192.168.2.87,notif-1756614688490-6400,Este es el mensaje de la notificacion,505,1756614689112
Seller,192.168.1.62,notif-1756614688497-2554,Este es el mensaje de la notificacion,508,1756614689200
Buyer,192.168.2.26,notif-1756614688497-2554,Este es el mensaje de la notificacion,508,1756614689200
Seller,192.168.1.46,notif-1756614688524-7013,Este es el mensaje de la notificacion,510,1756614689227
Buyer,192.168.2.53,notif-1756614688524-7013,Este es el mensaje de la notificacion,510,1756614689227
